Category,URL,Name,Store Name,Price,,,,,,,,https://slickdeals.net/deal-categories/
26,https://slickdeals.net/f/13992527-auth-dealer-sony-edu-85-xbr-85x950g-4k-hdr-2698-65-xbr-65a8g-bravia-oled-1799-55-oled-xbr-55a8g-1349-free-s-h?src=catpagev2,"(auth dealer) Sony EDU: 85"" XBR-85X950G 4K HDR $2698, 65"" XBR-65A8G Bravia OLED $1799, 55"" OLED XBR-55A8G $1349 + free s/h",BuyDig,"$2,698 ",,,,,,,,
26,https://slickdeals.net/f/13992230-amazonbasics-cr2032-3-volt-lithium-coin-cell-battery-10-pack-5-69-fs-w-prime?src=catpagev2,AmazonBasics CR2032 3 Volt Lithium Coin Cell Battery - 10-Pack - $5.69 - FS w/ Prime,Amazon,$5.69 ,,,,,,,,
26,https://slickdeals.net/f/13992473-10-pack-10-feet-4k-hdmi-cables-27?src=catpagev2,10 pack 10-feet 4k HDMI cables $27,Amazon,$26.88 ,,,,,,,,
26,https://slickdeals.net/f/13993454-ring-stick-up-camera-3-pack-plug-in-with-rechargeable-battery-amp-ra-qvc-259-95-free-s-h?src=catpagev2,Ring Stick-Up Camera 3-Pack Plug-in with Rechargeable Battery & RA+ @QVC - $259.95 (Free S+H),QVC,$259.95 ,,,,,,,,
26,https://slickdeals.net/f/13993226-global-data-plans-70-off-11gb-450-days-for-96?src=catpagev2,"Global Data Plans 70% off, 11GB 450 days for $96",,,,,,,,,,
26,https://slickdeals.net/f/13992497-65-hisense-65h90f-349-military-exchange?src=catpagev2,65” Hisense 65H90F $349 - Military Exchange,AAFES,,,,,,,,,
26,https://slickdeals.net/f/13991777-nest-protect-2-pack-159-99?src=catpagev2,Nest Protect 2-Pack $159.99,Costco Wholesale,$159.99 ,,,,,,,,
26,https://slickdeals.net/f/13992200-339-99-costco-google-nest-wifi-router-4-pack-smart-mesh-wifi-powered-by-the-google-assistant?src=catpagev2,$339.99 COSTCO | Google Nest Wifi Router 4-pack -Smart Mesh WiFi Powered by the Google Assistant,Costco Wholesale,$339.99 ,,,,,,,,
26,https://slickdeals.net/f/13990754-google-home-smart-speaker-w-google-assistant-tp-link-hs105-wi-fi-smart-plug-60-free-shipping?src=catpagev2,Google Home Smart Speaker w/ Google Assistant + TP-Link HS105 Wi-Fi Smart Plug,Best Buy,$60 ,,,,,,,,
26,https://slickdeals.net/f/13990631-sony-xbr-65a8g-65-bravia-oled-4k-hdr-tv-1799?src=catpagev2,"65"" Sony XBR-65A8G 4K UHD HDR Smart OLED HDTV",Newegg,"$1,799 ",,,,,,,,
26,https://slickdeals.net/f/13990808-klipsch-reference-theater-pack-5-1-350-costco-member-only?src=catpagev2,Klipsch Reference Theater Pack 5.1 $350 (Costco Member only),Costco Wholesale,$350 ,,,,,,,,
26,https://slickdeals.net/f/13991510-samsung-swa-w700-subwoofer-for-sound-soundbars-249-99?src=catpagev2,Samsung SWA-W700 Subwoofer for Sound+ Soundbars $249.99,Amazon,$249.99 ,,,,,,,,
26,https://slickdeals.net/f/13990901-samsung-qn65q70rafxza-65-class-q70r-qled-smart-4k-uhd-tv-with-wall-mount-bundle-955-fs-buydig?src=catpagev2,"Samsung QN65Q70RAFXZA 65"" Class Q70R QLED Smart 4K UHD TV with Wall Mount Bundle $955 + FS  @BuyDig",BuyDig,$955 ,,,,,,,,
26,https://slickdeals.net/f/13992008-skullcandy-icon-wireless-on-ear-headphone-black-for-29-98?src=catpagev2,Skullcandy Icon Wireless On-Ear Headphone - Black for $29.98,Amazon,$29.98 ,,,,,,,,
26,https://slickdeals.net/f/13991762-697-lg-65sm8100aua-alexa-built-in-nano-8-series-65-4k-ultra-hd-smart-led-nanocell-tv-2019?src=catpagev2,"$697 LG 65SM8100AUA Alexa Built-in Nano 8 Series 65"" 4K Ultra HD Smart LED NanoCell TV (2019)",Amazon,,,,,,,,,
26,https://slickdeals.net/f/13990079-pro-2-1080p-smart-home-security-surveillance-system-with-2-wireless-cameras-and-audio-doorbell-239?src=catpagev2,Arlo Pro 2 Smart Home Security System w/ 2 Wireless Cameras & Audio Doorbell,Home Depot,$239 ,,,,,,,,
26,https://slickdeals.net/f/13991303-klipsch-the-three-ii-with-voice-control-250?src=catpagev2,Klipsch The Three II with Voice Control $250,Amazon,$250 ,,,,,,,,
26,https://slickdeals.net/f/13989842-yok-usb-type-c-to-hdmi-cable-for-nintendo-switch-15-free-curbside-pickup?src=catpagev2,Yok USB Type C-to-HDMI Cable for Nintendo Switch,Best Buy,$15 ,,,,,,,,
26,https://slickdeals.net/f/13990076-samsung-s20-s20-ultra-prime-card-while-get-15-cash-back-in-total?src=catpagev2,"Samsung s20, S20+, Ultra prime card while get 15% cash back in TOTAL",Amazon,,,,,,,,,
26,https://slickdeals.net/f/13990046-dymo-label-maker-labelmanager-160-15-will-filler-labelmanager-210d-19-99-ac-14-99?src=catpagev2,"DYMO Label Maker, LabelManager 160 ($15 will filler), LabelManager 210D ($19.99 AC) $14.99",Amazon,$14.99 ,,,,,,,,
26,https://slickdeals.net/f/13990745-lenovo-smart-display-8-with-google-assistant-white-front-gray-back-79?src=catpagev2,Lenovo Smart Display 8 with Google Assistant - White Front/Gray Back $79,Walmart,$79 ,,,,,,,,
26,https://slickdeals.net/f/13988171-apple-airpods-pro-w-wireless-charging-case-225-free-shipping?src=catpagev2,Apple AirPods Pro w/ Wireless Charging Case,Verizon Wireless,$225 ,,,,,,,,
26,https://slickdeals.net/f/13990016-powerbeats-3-wireless-headphones-59-31-sams-b-m-clearance-ymmv?src=catpagev2,Powerbeats 3 Wireless headphones $59.31 Sams B&M Clearance YMMV,Sam's Club,$59.31 ,,,,,,,,
26,https://slickdeals.net/f/13989818-iogear-ultra-fast-60-ghz-wireless-4k-uhd-transmitter-and-receiver-kit-for-179-99-10-gift-card-free-shipping?src=catpagev2,IOGEAR Ultra-Fast 60 GHz Wireless 4K UHD Transmitter and Receiver Kit for $179.99 + $10 Gift Card + Free Shipping,Newegg,$179.99 ,,,,,,,,
26,https://slickdeals.net/f/13990628-asus-ax3000-router-159-99-20-additional-discover-cashback-discount?src=catpagev2,Asus AX3000 Router - $159.99 + 20% (additional discover cashback discount),Amazon,,,,,,,,,
26,https://slickdeals.net/f/13988084-eufy-security-cam-pre-orders-2k-pan-tilt-indoor-cam-37-2k-indoor-cam-26-free-shipping?src=catpagev2,"eufy Security Cam Pre-orders: 2K Pan & Tilt Indoor Cam $37, 2K Indoor Cam",Eufy Life,$26 ,,,,,,,,
26,https://slickdeals.net/f/13988444-gopro-karma-grip-99-99-299-99-f-s-new?src=catpagev2,GoPro Karma Grip,GoPro,$100 ,,,,,,,,
26,https://slickdeals.net/f/13989575-ring-video-doorbell-pro-with-12-months-ring-protect-plus-plan-189-99?src=catpagev2,Ring Video Doorbell Pro with 12 Months Ring Protect Plus Plan $189.99,Costco Wholesale,$189.99 ,,,,,,,,
26,https://slickdeals.net/f/13988042-xfinity-mobile-iphone-se-199-8-33-month-port-in-and-24-month-bill-credits?src=catpagev2,Xfinity Mobile: Apple iPhone SE Smartphone Pre-Order (Gen 2),Xfinity,from $200,,,,,,,,
26,https://slickdeals.net/f/13987919-motorola-moto-g7-6-2-hd-tracfone-with-1500-min-text-data-hsn-99-99-free-shipping-90-return-policy-try-coupon-hsn10-and-save-10-dollars-for-new-customers?src=catpagev2,"Motorola Moto G7 Optimo Maxx 6.2"" HD+ Tracfone + 1500 Min/Text/Data",HSN,$100 ,,,,,,,,
26,https://slickdeals.net/f/13990025-costco-members-vizio-36-5-1-ch-smartcast-soundbar-system-150?src=catpagev2,"Costco Members: Vizio 36"" 5.1-Ch SmartCast Soundbar System $150",Costco Wholesale,$150 ,,,,,,,,
26,https://slickdeals.net/f/13989974-jbl-gto-939-6x9-speakers-active-again-69-99?src=catpagev2,jbl gto 939 6x9 speakers - active again $69.99,Woot!,$69.99 ,,,,,,,,
26,https://slickdeals.net/f/13987262-wyze-smart-home-starter-pack-79?src=catpagev2,"Wyze Smart Home Starter Pack (Cam, 32GB MicroSD Card, 2x Contact Sensors & More)",Home Depot,$79 ,,,,,,,,
26,https://slickdeals.net/f/13989635-fluance-rt80-classic-high-fidelity-vinyl-turntable-record-player-with-audio-technica-at91-cartridge-170?src=catpagev2,Fluance RT80 Classic High Fidelity Vinyl Turntable Record Player with Audio Technica AT91 Cartridge - $170,Amazon,$169.96 ,,,,,,,,
26,https://slickdeals.net/f/13989497-samsung-galaxy-5-hd-16gb-tracfone-w-1500-minutes-texts-data-for-44-99-free-shipping?src=catpagev2,"Samsung Galaxy 5"" HD 16GB Tracfone w/1500 Minutes/Texts/Data for $44.99 + Free Shipping",HSN,,,,,,,,,
26,https://slickdeals.net/f/13987145-best-buy-apple-iphone-se-2nd-generation-64gb-black-sprint-299-99-50-gift-card-new-account-or-line-required?src=catpagev2,64GB Apple iPhone SE Smartphone for Sprint (2nd Gen) + $50 Best Buy eGC,Best Buy,$300 ,,,,,,,,
26,https://slickdeals.net/f/13988990-netgear-nighthawk-ac3000-for-179-88?src=catpagev2,Netgear Nighthawk AC3000 for $179.88,Sam's Club,$179.88 ,,,,,,,,
26,https://slickdeals.net/f/13988873-taotronics-soundliberty-77-bluetooth-5-0-hi-fi-stereo-sound-earbuds-for-29-99?src=catpagev2,TaoTronics SoundLiberty 77 Bluetooth 5.0 Hi-Fi Stereo Sound Earbuds for $29.99,taotronics,$29.99 ,,,,,,,,
26,https://slickdeals.net/f/13988069-sennheiser-momentum-true-wireless-bluetooth-earbuds-with-fingertip-touch-control-179-98?src=catpagev2,Sennheiser Momentum True Wireless Bluetooth Earbuds with Fingertip Touch Control $179.98,Amazon,$179.98 ,,,,,,,,
26,https://slickdeals.net/f/13988603-ion-audio-survival-scout-portable-bluetooth-speaker-60?src=catpagev2,ION Audio - Survival Scout Portable Bluetooth Speaker - $60,Best Buy,,,,,,,,,
26,https://slickdeals.net/f/13987454-active-noise-cancelling-taotronic-headphone-soundsurge-85-39-99-free-shipping?src=catpagev2,Active Noise Cancelling  Taotronic Headphone (SoundSurge 85) $39.99+ Free Shipping,taotronics,$39.99 ,,,,,,,,
26,https://slickdeals.net/f/13985300-nest-cam-outdoor-security-camera-2-pack-home-depot-238?src=catpagev2,2-Pack Google Nest Cam Outdoor 1080p Wi-Fi Surveillance Cameras,Dell Home & Office,$238 ,,,,,,,,
26,https://slickdeals.net/f/13985543-costco-members-google-nest-hello-video-doorbell-w-6-mo-nest-aware-subscription-180-free-shipping?src=catpagev2,Costco Members: Google Nest Hello Video Doorbell w/ 6-Mo Nest Aware Subscription,Costco Wholesale,$180 ,,,,,,,,
26,https://slickdeals.net/f/13986590-vincent-van-gogh-wheatfield-with-cypress-1000-piece-jigsaw-puzzle-11-99-pre-order?src=catpagev2,Vincent van Gogh: Wheatfield with Cypress: 1000 piece jigsaw puzzle  $11.99 pre-order,Amazon,$11.99 ,,,,,,,,
26,https://slickdeals.net/f/13986188-lg-75-class-4k-uhd-2160p-led-smart-tv-with-hdr-75um6970pub-796-99?src=catpagev2,"LG 75"" Class 4K UHD 2160p LED Smart TV With HDR 75UM6970PUB $796.99",Walmart,$796.99 ,,,,,,,,
26,https://slickdeals.net/f/13987646-samsung-49-class-q6d-series-4k-uhd-qled-lcd-tv-499-99?src=catpagev2,"Samsung 49"" Class - Q6D Series - 4K UHD QLED LCD TV $499.99",Costco Wholesale,$499.99 ,,,,,,,,
26,https://slickdeals.net/f/13987001-ravpower-30w-pd-3-0-gan-tech-type-c-fast-charging-foldable-adapter-15-99-fsss?src=catpagev2,RAVPower 30W PD 3.0 [GaN Tech] Type C Fast Charging Foldable Adapter $15.99 + FSSS,Amazon,$15.99 ,,,,,,,,
26,https://slickdeals.net/f/13986800-iphone-se-2020-iphone-8-7-esr-ultra-thin-slim-clear-case-4-49-fsss?src=catpagev2,iPhone SE 2020 + iPhone 8/7 ESR Ultra-thin Slim Clear Case - $4.49 + FSSS,Amazon,$4.49 ,,,,,,,,
26,https://slickdeals.net/f/13986662-ravpower-60w-5-port-usb-desktop-charging-station-with-usb-c-45w-power-delivery-port-18-99-ac-fsss?src=catpagev2,RAVPower 60W 5-Port USB Desktop Charging Station with USB C 45W Power Delivery Port $18.99 AC + FSSS,Amazon,$18.99 ,,,,,,,,
26,https://slickdeals.net/f/13987100-motorola-moto-g-stylus-best-buy-verizon-150-with-activation?src=catpagev2,Motorola Moto G Stylus Best Buy/Verizon $150 with activation.,,,,,,,,,,
26,https://slickdeals.net/f/13985492-siemens-fs140-firstsurge-pro-140ka-whole-house-surge-protection-device-160?src=catpagev2,Siemens FS140 FirstSurge Pro 140kA Whole House Surge Protection Device $160,Amazon,$160 ,,,,,,,,
26,https://slickdeals.net/f/13986566-ring-peephole-cam-with-free-echo-dot-3rd-gen-129?src=catpagev2,"Ring Peephole Cam with ""Free"" Echo Dot (3rd Gen) $129",Amazon,$129 ,,,,,,,,
26,https://slickdeals.net/f/13985630-nest-iq-outdoor-2-pack-from-google-for-548?src=catpagev2,Nest IQ Outdoor 2 Pack from Google for $548,,$548 ,,,,,,,,
26,https://slickdeals.net/f/13985600-walmart-samsung-58-class-4k-ultra-hd-2160p-hdr-smart-led-tv-un58ru7100-2019-model-for-479-99-free-shipping?src=catpagev2,"Walmart: SAMSUNG 58"" Class 4K Ultra HD (2160P) HDR Smart LED TV UN58RU7100 (2019 Model) for $479.99. Free Shipping.",Walmart,$479.99 ,,,,,,,,
26,https://slickdeals.net/f/13984745-snapfish-50-x60-custom-photo-fleece-blanket-23-shipped?src=catpagev2,"Snapfish: 50""x60"" Custom Photo Fleece Blanket",Snapfish,$13 ,,,,,,,,
26,https://slickdeals.net/f/13985510-nest-outdoor-camera-3-pack-from-costco-1-iq-and-2-regular-499-tax?src=catpagev2,"Nest Outdoor Camera 3-pack from Costco (1 IQ and 2 regular), $499+tax",Costco Wholesale,$499 ,,,,,,,,
26,https://slickdeals.net/f/13986668-sense-energy-monitor-for-260-00-free-shipping?src=catpagev2,Sense Energy Monitor for $260.00 + Free Shipping,Amazon,$260 ,,,,,,,,
26,https://slickdeals.net/f/13986200-costco-membership-required-select-feit-electric-smart-home-products-starting-at-19-99-free-shipping?src=catpagev2,Costco: (Membership Required) Select Feit Electric Smart Home Products Starting at $19.99. Free Shipping.,Costco Wholesale,$19.99 ,,,,,,,,
26,https://slickdeals.net/f/13986182-55-samsung-qn55q6dr-q6d-series-4k-uhd-hdr-smart-qled-hdtv-2019-model-599-96-free-delivery-pc-richard-son?src=catpagev2,"55"" Samsung QN55Q6DR Q6D Series 4K UHD HDR Smart QLED HDTV (2019 Model) $599.96 + Free Delivery @ PC Richard & Son",PC Richard & Son,$599.96 ,,,,,,,,
26,https://slickdeals.net/f/13984478-sprint-customers-2-months-youtube-premium-service-new-members-free-via-my-sprint-rewards-app?src=catpagev2,Sprint Customers: 2-Months YouTube Premium Service (New Members),Sprint,Free,,,,,,,,
26,https://slickdeals.net/f/13986656-momentum-niro-wifi-garage-controller-with-camera-49-99?src=catpagev2,MOMENTUM NIRO WIFI Garage controller with CAMERA $49.99,Costco Wholesale,$49.99 ,,,,,,,,
26,https://slickdeals.net/f/13987106-bestbuy-com-tomtom-via-1525m-5-gps-with-lifetime-map-updates-90-free-s-h?src=catpagev2,"Bestbuy.com: TomTom - VIA 1525M 5"" GPS with Lifetime Map Updates $90 + FREE S&H",Best Buy,,,,,,,,,
26,https://slickdeals.net/f/13984790-anker-sale-via-ebay-up-to-68-off-anker-soundcore-liberty-neo-true-wireless-earbuds-39-99-anker-2-pack-6ft-premium-nylon-usb-c-to-usb-a-cable-7-64-more-fs?src=catpagev2,"Anker Sale via eBay (Up to 68% Off): Anker Soundcore Liberty Neo True Wireless Earbuds $39.99, Anker [2-Pack 6Ft] Premium Nylon USB-C to USB-A Cable $7.64 & More + FS",eBay,$39.99 ,,,,,,,,
26,https://slickdeals.net/f/13986431-dji-osmo-pocket-4k-camera-w-3-axis-gimbal-stabilizer-refurbished-279?src=catpagev2,DJI Osmo Pocket 4K Camera w/ 3-Axis Gimbal Stabilizer (refurbished) $279,DJI,$279 ,,,,,,,,
26,https://slickdeals.net/f/13985285-amazonbasics-neoprene-foam-13-3-macbook-laptop-sleeve-purple-4-49-free-s-h-w-amazon-prime-woot?src=catpagev2,"AmazonBasics Neoprene Foam 13.3"" Macbook Laptop Sleeve (Purple) $4.49 + Free S/H w/ Amazon Prime @ Woot",Woot!,$4.49 ,,,,,,,,
26,https://slickdeals.net/f/13986698-steelseries-com-arctis-3-headset-61-59-fs?src=catpagev2,Steelseries.com: ARCTIS 3 Headset $61.59 + FS,SteelSeries,$61.59 ,,,,,,,,
26,https://slickdeals.net/f/13986710-gvm-lt-50s-bi-color-dimmable-led-video-light-panel-for-209-00-30-s-h?src=catpagev2,GVM LT 50S Bi-Color Dimmable LED Video Light Panel for $209.00 + $30 S/H,,$209 ,,,,,,,,
26,https://slickdeals.net/f/13985372-lg-oled77c9p-3499-00-free-shipping-ielectrica?src=catpagev2,LG - OLED77C9P - $3499.00 + Free Shipping - iElectrica,,"$3,499 ",,,,,,,,
26,https://slickdeals.net/f/13985768-arlo-pro-3-4-pack-camera-with-base-station-ymmv-549-99-plus-tax?src=catpagev2,Arlo Pro 3 (4 pack camera with Base Station) - YMMV $549.99 plus tax,Best Buy,$549.99 ,,,,,,,,
26,https://slickdeals.net/f/13986470-tp-link-kasa-home-security-camera-system-w-2-cameras-wireless-outdoor-indoor-1080p-night-vision-motion-detection-kc310s2-149-99-ac?src=catpagev2,"TP-Link Kasa  Home Security  Camera System w/ 2 Cameras, Wireless Outdoor & Indoor 1080P Night Vision ,Motion Detection (KC310S2) $149.99 AC",Amazon,$149.99 ,,,,,,,,
26,https://slickdeals.net/f/13984940-2-pcs-of-soundelite-07-aptx-stereo-wireless-earbuds-for-19-99?src=catpagev2,2 pcs of SoundElite 07 aptX Stereo Wireless Earbuds for $19.99,taotronics,$19.99 ,,,,,,,,
26,https://slickdeals.net/f/13984217-anker-30w-power-strip-with-usb-c-2-outlets-3-usb-24-99-ac-fsss?src=catpagev2,Anker 30W Power Strip with USB C 2 Outlets & 3 USB $24.99 AC + FSSS,Amazon,$24.99 ,,,,,,,,
26,https://slickdeals.net/f/13983608-lg-43um7300-43-inch-4k-uhd-tv-239?src=catpagev2,LG 43UM7300 43 inch 4k UHD TV $239,Costco Wholesale,$239 ,,,,,,,,
26,https://slickdeals.net/f/13983686-airpods-pro-235-amazon?src=catpagev2,AirPods Pro $235 Amazon,Amazon,$234.98 ,,,,,,,,
26,https://slickdeals.net/f/13983668-fossil-gen-4-smartwatch-explorist-hr-tan-leather-99-fossil-gen-4-smartwatch-sloan-hr-black-or-silver-stainless-steel-mesh-99-free-shipping?src=catpagev2,"Fossil Gen 4 Smartwatch Explorist HR (Tan Leather) $99, Fossil Gen 4 Smartwatch Sloan HR (Black or Silver Stainless Steel Mesh) $99 + Free Shipping",Fossil,$99 ,,,,,,,,
26,https://slickdeals.net/f/13983545-anker-elite-dual-port-24w-wall-charger-powerport-2-7-65-ac-fsss?src=catpagev2,Anker Elite Dual Port 24W Wall Charger PowerPort 2 $7.65 AC + FSSS,Amazon,$7.65 ,,,,,,,,
26,https://slickdeals.net/f/13985009-sony-xbr55x900f-55-inch-4k-ultra-hd-smart-led-tv-with-alexa-compatibility-798?src=catpagev2,Sony XBR55X900F 55-Inch 4K Ultra HD Smart LED TV with Alexa Compatibility $798,Amazon,$798 ,,,,,,,,
26,https://slickdeals.net/f/13983683-bestbuy-samsung-65-class-led-q70-series-2160p-smart-4k-uhd-tv-with-hdr-999-99-fs?src=catpagev2,"Bestbuy: Samsung - 65"" Class - LED - Q70 Series - 2160p - Smart - 4K UHD TV with HDR $999.99 + FS",Best Buy,$999.99 ,,,,,,,,
26,https://slickdeals.net/f/13983629-google-nest-mini-2nd-gen-smart-speaker-powered-by-google-assistant-2-pack-50-free-s-h?src=catpagev2,"Google Nest Mini (2nd Gen) Smart Speaker Powered by Google Assistant, 2-pack $50 + Free S&H",Costco Wholesale,,,,,,,,,
26,https://slickdeals.net/f/13984607-echo-dot-3rd-gen-smart-speaker-with-alexa-multiple-colors-29-99?src=catpagev2,Echo Dot (3rd Gen) - Smart speaker with Alexa - Multiple Colors $29.99,Amazon,$29.99 ,,,,,,,,
26,https://slickdeals.net/f/13984295-taotronics-led-desk-lamp-93-stylish-metal-with-fast-wireless-charger-for-36-99?src=catpagev2,TaoTronics LED Desk Lamp 93 Stylish Metal with Fast Wireless Charger for $36.99,taotronics,$36.99 ,,,,,,,,
26,https://slickdeals.net/f/13984775-echobox-traveler-not-so-entry-level-titanium-headphones-12?src=catpagev2,"Echobox Traveler ""Not So Entry Level"" Titanium Headphones $12",Meh,$12 ,,,,,,,,
26,https://slickdeals.net/f/13983620-55-samsung-qn55q60r-q60-series-4k-uhd-hdr-smart-qled-hdtv-2019-model-649-99-free-delivery-walmart?src=catpagev2,"55"" Samsung QN55Q60R Q60 Series 4K UHD HDR Smart QLED HDTV (2019 Model) $649.99 + Free Delivery @ Walmart",Walmart,$649.99 ,,,,,,,,
26,https://slickdeals.net/f/13984121-anker-powerline-ii-6ft-usb-c-cable-with-lightning-connector-white-11-99-fs?src=catpagev2,Anker Powerline II 6ft USB-C Cable with Lightning Connector White $11.99 + FS,eBay,$11.99 ,,,,,,,,
26,https://slickdeals.net/f/13983728-anker-powerline-ii-usb-a-to-3-in-1-charging-cable-10-99-ac-fs?src=catpagev2,Anker Powerline II USB-A to 3 in 1 Charging Cable $10.99 AC + FS,eBay,,,,,,,,,
26,https://slickdeals.net/f/13982627-klipsch-t5-true-wireless-earphones-89-99-fs-costco?src=catpagev2,Klipsch T5 True Wireless Earphones $89.99 + FS @ Costco,Costco Wholesale,$89.99 ,,,,,,,,
26,https://slickdeals.net/f/13983014-costco-arlo-pro3-2k-qhd-wire-free-security-camera-system-3-camera-kit-399-99?src=catpagev2,Costco - Arlo Pro3 2K QHD Wire-Free Security Camera System - 3 Camera Kit - $399.99,Costco Wholesale,$399.99 ,,,,,,,,
26,https://slickdeals.net/f/13982321-soundcore-anker-liberty-air-true-wireless-earphones-with-charging-case-for-49-99-ac-fs?src=catpagev2,Anker Soundcore Liberty Air True-Wireless Earphones w/ Charging Case,Newegg,$50 ,,,,,,,,
26,https://slickdeals.net/f/13983968-elite-atlas-aero-wireless-pc-gaming-headset-for-99-95-new-members-get-10-off-free-shipping?src=catpagev2,Elite Atlas Aero Wireless PC Gaming Headset for $99.95 (New Members get 10% off) + Free Shipping,Turtle Beach,$99.95 ,,,,,,,,
26,https://slickdeals.net/f/13983911-anker-powerwave-15-pad-usb-c-15w-fast-wireless-charger-25-99-ac-fsss?src=catpagev2,"Anker PowerWave 15 Pad, USB-C 15W Fast Wireless Charger $25.99 AC + FSSS",Amazon,,,,,,,,,
26,https://slickdeals.net/f/13983746-dji-mavic-air-ultraportable-4k-quadcopter-fly-more-combo-arctic-white-664-05-ac-no-sales-tax-free-shipping-drone-nerds?src=catpagev2,DJI Mavic Air Ultraportable 4K Quadcopter Fly More Combo - Arctic White $664.05 AC No Sales Tax Free shipping @ Drone Nerds,,,,,,,,,,
26,https://slickdeals.net/f/13981448-65-tcl-65s421-4-series-4k-uhd-hdr-smart-tv-2-pack-google-home-mini-428-more-free-s-h?src=catpagev2,"65"" TCL 65S421 4-Series 4K UHD HDR Smart TV + 2-Pack Google Home Mini",Walmart,$428 ,,,,,,,,
26,https://slickdeals.net/f/13982087-active-military-veterans-sonos-one-sl-109-99-at-cgx?src=catpagev2,Active Military & Veterans: Sonos One SL $109.99 at CGX,,$109.99 ,,,,,,,,
26,https://slickdeals.net/f/13982954-amazon-gator-cases-pro-series-rotationally-molded-6u-rack-case-with-standard-19-depth-114-99-fs?src=catpagev2,"Amazon: Gator Cases Pro Series Rotationally Molded 6U Rack Case with Standard 19"" Depth $114.99 + FS",Amazon,$114.99 ,,,,,,,,
26,https://slickdeals.net/f/13982810-hp-laserjet-pro-m479fdw-wireless-color-all-in-one-laser-printer-white-398-99?src=catpagev2,HP - LaserJet Pro M479fdw Wireless Color All-In-One Laser Printer - White $398.99,Best Buy,$398.99 ,,,,,,,,
26,https://slickdeals.net/f/13982780-netgear-nighthawk-wifi-6-ax3000-router-139?src=catpagev2,"Netgear Nighthawk Wifi 6 AX3000 Router, $139",Walmart,$139 ,,,,,,,,
26,https://slickdeals.net/f/13981829-amazfit-gtr-lite-blueteeth-smart-watch-with-blueteeth-5-0-109-99?src=catpagev2,Amazfit GTR Lite blueteeth Smart Watch with blueteeth 5.0  $109.99,Walmart,$109.99 ,,,,,,,,
26,https://slickdeals.net/f/13980026-wyze-smart-plug-2-pack-compact-wifi-smart-plug-15a-works-with-alexa-and-google-assistant-15-88?src=catpagev2,"Wyze Smart Plug 2-Pack, Compact WiFi Smart Plug, 15A, Works with Alexa and Google Assistant $15.88",Amazon,$15.88 ,,,,,,,,
26,https://slickdeals.net/f/13981556-logitech-p710e-mobile-conferencing-speakerphone-bluetooth-speaker-factory-refurbished-72?src=catpagev2,Logitech P710e Mobile Conferencing Speakerphone Bluetooth Speaker Factory Refurbished $72,UntilGone,$72 ,,,,,,,,
26,https://slickdeals.net/f/13980215-costco-members-samsung-galaxy-buds-true-wireless-earbuds-white-89-99-fs?src=catpagev2,Costco members: Samsung Galaxy Buds True Wireless Earbuds (White) $89.99 + FS,Costco Wholesale,$89.99 ,,,,,,,,
26,https://slickdeals.net/f/13982144-best-buy-kenwood-drv-320-full-hd-dash-cam-69-99?src=catpagev2,Best Buy : Kenwood - DRV-320 Full HD Dash Cam $69.99,Best Buy,$69.99 ,,,,,,,,
26,https://slickdeals.net/f/13980620-anker-powercore-qc-3-0-10050-portable-charger-15-99-fsss?src=catpagev2,Anker PowerCore+ QC 3.0 10050 Portable Charger $15.99 + FSSS,Amazon,,,,,,,,,
26,https://slickdeals.net/f/13978604-costco-members-yamaha-ats-1080-35-2-1-ch-soundbar-w-dual-built-in-subwoofers-100-free-shipping?src=catpagev2,"Costco Members: Yamaha ATS-1080 35"" 2.1 Ch Soundbar w/ Dual Built-In Subwoofers",Costco Wholesale,$100 ,,,,,,,,
26,https://slickdeals.net/f/13981811-garmin-zumo-396-lmt-s-motorcycle-gps-navigator-2-pack-32gb-sandisk-extreme-plus-microsdhc-memory-cards-250-free-s-h?src=catpagev2,Garmin Zumo 396 LMT-S Motorcycle GPS Navigator + 2-Pack 32GB Sandisk Extreme Plus MicroSDHC Memory Cards $250 + free s/h,BuyDig,$249.99 ,,,,,,,,
26,https://slickdeals.net/f/13980743-amazon-airpods-wireless-150?src=catpagev2,amazon-AirPods wireless-$150,Amazon,,,,,,,,,
26,https://slickdeals.net/f/13979372-panamax-surge-protectors-40-50-off-best-buy?src=catpagev2,"Panamax Surge Protectors: 11-Outlet M5300-PM $310, 9-Outlet MR4300",Best Buy,$190 ,,,,,,,,
26,https://slickdeals.net/f/13981346-samsung-galaxy-buds-plus-true-wireless-earbuds-122-99-fs?src=catpagev2,"Samsung Galaxy Buds+ Plus, True Wireless Earbuds $122.99 + FS",Daily Steals,,,,,,,,,
26,https://slickdeals.net/f/13979297-sony-a8g-65-class-hdr-4k-uhd-smart-oled-tv-2019-authorized-dealer-free-shipping-1800?src=catpagev2,Sony A8G 65” Class HDR 4K UHD Smart OLED TV (2019) - Authorized dealer - Free Shipping $1800,Greentoe,"$1,800 ",,,,,,,,
26,https://slickdeals.net/f/13979015-anker-usb-c-hubs-with-4k-hdmi-60w-power-delivery-usb-3-0-port-and-more-starting-from-16-99-fsss?src=catpagev2,"Anker USB C Hubs, with 4K HDMI, 60W Power Delivery, USB 3.0 Port and More: Starting From $16.99 + FSSS",Amazon,$16.99 ,,,,,,,,
